
1. Graph gelesen

1 : 2 3 4 5
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 11
8 : 4 6 9 13
9 : 5 7 8 13
10 : 5 11 12 13
11 : 6 7 10 12
12 : 6 10 11 13
13 : 8 9 10 12

3012. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 11
8 : 4 6 10 11
9 : 5 7 12 13
10 : 5 8 12 13
11 : 6 7 8 13
12 : 6 9 10 13
13 : 9 10 11 12

3013. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 11
8 : 4 6 10 12
9 : 5 7 10 13
10 : 5 8 9 13
11 : 6 7 12 13
12 : 6 8 11 13
13 : 9 10 11 12

3014. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 11
8 : 4 6 10 12
9 : 5 7 11 13
10 : 5 8 12 13
11 : 6 7 9 13
12 : 6 8 10 13
13 : 9 10 11 12

3015. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 11
8 : 4 6 10 12
9 : 5 7 12 13
10 : 5 8 11 13
11 : 6 7 10 13
12 : 6 8 9 13
13 : 9 10 11 12

3016. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 11
8 : 4 6 10 13
9 : 5 7 10 12
10 : 5 8 9 13
11 : 6 7 12 13
12 : 6 9 11 13
13 : 8 10 11 12

3017. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 11
8 : 4 6 10 13
9 : 5 7 10 13
10 : 5 8 9 12
11 : 6 7 12 13
12 : 6 10 11 13
13 : 8 9 11 12

3018. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 11
8 : 4 6 10 13
9 : 5 7 11 12
10 : 5 8 12 13
11 : 6 7 9 13
12 : 6 9 10 13
13 : 8 10 11 12

3019. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 11
8 : 4 6 10 13
9 : 5 7 11 13
10 : 5 8 12 13
11 : 6 7 9 12
12 : 6 10 11 13
13 : 8 9 10 12

3020. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 11
8 : 4 6 10 13
9 : 5 7 12 13
10 : 5 8 11 12
11 : 6 7 10 13
12 : 6 9 10 13
13 : 8 9 11 12

3021. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 11
8 : 4 6 10 13
9 : 5 7 12 13
10 : 5 8 11 13
11 : 6 7 10 12
12 : 6 9 11 13
13 : 8 9 10 12

3022. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 11
8 : 4 6 10 13
9 : 5 7 12 13
10 : 5 8 12 13
11 : 6 7 12 13
12 : 6 9 10 11
13 : 8 9 10 11

3023. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 11
8 : 4 6 11 12
9 : 5 7 10 13
10 : 5 9 12 13
11 : 6 7 8 13
12 : 6 8 10 13
13 : 9 10 11 12

3024. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 11
8 : 4 6 11 13
9 : 5 7 10 12
10 : 5 9 12 13
11 : 6 7 8 13
12 : 6 9 10 13
13 : 8 10 11 12

3025. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 11
8 : 4 6 11 13
9 : 5 7 10 13
10 : 5 9 12 13
11 : 6 7 8 12
12 : 6 10 11 13
13 : 8 9 10 12

3026. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 11
8 : 4 6 11 13
9 : 5 7 12 13
10 : 5 11 12 13
11 : 6 7 8 10
12 : 6 9 10 13
13 : 8 9 10 12

3027. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 11
8 : 4 6 12 13
9 : 5 7 10 11
10 : 5 9 12 13
11 : 6 7 9 13
12 : 6 8 10 13
13 : 8 10 11 12

3028. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 11
8 : 4 6 12 13
9 : 5 7 10 12
10 : 5 9 11 13
11 : 6 7 10 13
12 : 6 8 9 13
13 : 8 10 11 12

3029. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 11
8 : 4 6 12 13
9 : 5 7 10 13
10 : 5 9 11 12
11 : 6 7 10 13
12 : 6 8 10 13
13 : 8 9 11 12

3030. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 11
8 : 4 6 12 13
9 : 5 7 10 13
10 : 5 9 11 13
11 : 6 7 10 12
12 : 6 8 11 13
13 : 8 9 10 12

3031. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 11
8 : 4 6 12 13
9 : 5 7 10 13
10 : 5 9 12 13
11 : 6 7 12 13
12 : 6 8 10 11
13 : 8 9 10 11

3032. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 11
8 : 4 6 12 13
9 : 5 7 11 13
10 : 5 11 12 13
11 : 6 7 9 10
12 : 6 8 10 13
13 : 8 9 10 12

3033. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 11
8 : 4 6 12 13
9 : 5 7 12 13
10 : 5 11 12 13
11 : 6 7 10 13
12 : 6 8 9 10
13 : 8 9 10 11

3034. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 4 6 9 10
9 : 5 7 8 11
10 : 5 8 12 13
11 : 6 9 12 13
12 : 6 10 11 13
13 : 7 10 11 12

3035. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 4 6 9 11
9 : 5 7 8 12
10 : 5 11 12 13
11 : 6 8 10 13
12 : 6 9 10 13
13 : 7 10 11 12

3036. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 4 6 9 13
9 : 5 7 8 11
10 : 5 11 12 13
11 : 6 9 10 12
12 : 6 10 11 13
13 : 7 8 10 12

3037. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 4 6 10 11
9 : 5 7 10 12
10 : 5 8 9 13
11 : 6 8 12 13
12 : 6 9 11 13
13 : 7 10 11 12

3038. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 4 6 10 11
9 : 5 7 10 13
10 : 5 8 9 12
11 : 6 8 12 13
12 : 6 10 11 13
13 : 7 9 11 12

3039. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 4 6 10 11
9 : 5 7 11 12
10 : 5 8 12 13
11 : 6 8 9 13
12 : 6 9 10 13
13 : 7 10 11 12

3040. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 4 6 10 11
9 : 5 7 11 13
10 : 5 8 12 13
11 : 6 8 9 12
12 : 6 10 11 13
13 : 7 9 10 12

3041. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 4 6 10 11
9 : 5 7 12 13
10 : 5 8 11 12
11 : 6 8 10 13
12 : 6 9 10 13
13 : 7 9 11 12

3042. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 4 6 10 11
9 : 5 7 12 13
10 : 5 8 11 13
11 : 6 8 10 12
12 : 6 9 11 13
13 : 7 9 10 12

3043. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 4 6 10 11
9 : 5 7 12 13
10 : 5 8 12 13
11 : 6 8 12 13
12 : 6 9 10 11
13 : 7 9 10 11

3044. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 4 6 10 13
9 : 5 7 10 11
10 : 5 8 9 12
11 : 6 9 12 13
12 : 6 10 11 13
13 : 7 8 11 12

3045. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 4 6 10 13
9 : 5 7 11 12
10 : 5 8 11 12
11 : 6 9 10 13
12 : 6 9 10 13
13 : 7 8 11 12

3046. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 4 6 10 13
9 : 5 7 11 12
10 : 5 8 11 13
11 : 6 9 10 12
12 : 6 9 11 13
13 : 7 8 10 12

3047. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 4 6 10 13
9 : 5 7 11 13
10 : 5 8 11 12
11 : 6 9 10 12
12 : 6 10 11 13
13 : 7 8 9 12

3048. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 4 6 11 12
9 : 5 7 10 11
10 : 5 9 12 13
11 : 6 8 9 13
12 : 6 8 10 13
13 : 7 10 11 12

3049. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 4 6 11 12
9 : 5 7 10 13
10 : 5 9 11 12
11 : 6 8 10 13
12 : 6 8 10 13
13 : 7 9 11 12

3050. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 4 6 11 12
9 : 5 7 11 13
10 : 5 11 12 13
11 : 6 8 9 10
12 : 6 8 10 13
13 : 7 9 10 12

3051. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 4 6 11 13
9 : 5 7 10 11
10 : 5 9 12 13
11 : 6 8 9 12
12 : 6 10 11 13
13 : 7 8 10 12

3052. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 4 6 11 13
9 : 5 7 10 12
10 : 5 9 11 12
11 : 6 8 10 13
12 : 6 9 10 13
13 : 7 8 11 12

3053. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 4 6 11 13
9 : 5 7 10 12
10 : 5 9 11 13
11 : 6 8 10 12
12 : 6 9 11 13
13 : 7 8 10 12

3054. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 4 6 11 13
9 : 5 7 10 12
10 : 5 9 12 13
11 : 6 8 12 13
12 : 6 9 10 11
13 : 7 8 10 11

3055. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 4 6 11 13
9 : 5 7 10 13
10 : 5 9 11 12
11 : 6 8 10 12
12 : 6 10 11 13
13 : 7 8 9 12

3056. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 4 6 11 13
9 : 5 7 11 12
10 : 5 11 12 13
11 : 6 8 9 10
12 : 6 9 10 13
13 : 7 8 10 12

3057. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 4 6 11 13
9 : 5 7 12 13
10 : 5 11 12 13
11 : 6 8 10 12
12 : 6 9 10 11
13 : 7 8 9 10

3058. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 12
8 : 4 6 9 10
9 : 5 8 11 13
10 : 5 8 12 13
11 : 6 7 9 13
12 : 6 7 10 13
13 : 9 10 11 12

3059. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 12
8 : 4 6 9 11
9 : 5 8 10 13
10 : 5 9 12 13
11 : 6 7 8 13
12 : 6 7 10 13
13 : 9 10 11 12

3060. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 12
8 : 4 6 9 13
9 : 5 8 10 11
10 : 5 9 12 13
11 : 6 7 9 13
12 : 6 7 10 13
13 : 8 10 11 12

3061. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 12
8 : 4 6 9 13
9 : 5 8 10 13
10 : 5 9 11 12
11 : 6 7 10 13
12 : 6 7 10 13
13 : 8 9 11 12

3062. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 12
8 : 4 6 9 13
9 : 5 8 10 13
10 : 5 9 11 13
11 : 6 7 10 12
12 : 6 7 11 13
13 : 8 9 10 12

3063. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 12
8 : 4 6 9 13
9 : 5 8 11 13
10 : 5 11 12 13
11 : 6 7 9 10
12 : 6 7 10 13
13 : 8 9 10 12

3064. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 12
8 : 4 6 11 13
9 : 5 10 11 13
10 : 5 9 12 13
11 : 6 7 8 9
12 : 6 7 10 13
13 : 8 9 10 12

3065. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 9 10
9 : 5 8 10 12
10 : 5 8 9 13
11 : 6 7 12 13
12 : 6 9 11 13
13 : 7 10 11 12

3066. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 9 10
9 : 5 8 11 12
10 : 5 8 12 13
11 : 6 7 9 13
12 : 6 9 10 13
13 : 7 10 11 12

3067. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 9 10
9 : 5 8 11 13
10 : 5 8 12 13
11 : 6 7 9 12
12 : 6 10 11 13
13 : 7 9 10 12

3068. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 9 10
9 : 5 8 12 13
10 : 5 8 12 13
11 : 6 7 12 13
12 : 6 9 10 11
13 : 7 9 10 11

3069. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 9 11
9 : 5 8 10 12
10 : 5 9 12 13
11 : 6 7 8 13
12 : 6 9 10 13
13 : 7 10 11 12

3070. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 9 11
9 : 5 8 10 13
10 : 5 9 12 13
11 : 6 7 8 12
12 : 6 10 11 13
13 : 7 9 10 12

3071. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 9 11
9 : 5 8 12 13
10 : 5 11 12 13
11 : 6 7 8 10
12 : 6 9 10 13
13 : 7 9 10 12

3072. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 9 12
9 : 5 8 10 11
10 : 5 9 12 13
11 : 6 7 9 13
12 : 6 8 10 13
13 : 7 10 11 12

3073. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 9 12
9 : 5 8 10 12
10 : 5 9 11 13
11 : 6 7 10 13
12 : 6 8 9 13
13 : 7 10 11 12

3074. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 9 12
9 : 5 8 10 13
10 : 5 9 11 12
11 : 6 7 10 13
12 : 6 8 10 13
13 : 7 9 11 12

3075. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 9 12
9 : 5 8 10 13
10 : 5 9 11 13
11 : 6 7 10 12
12 : 6 8 11 13
13 : 7 9 10 12

3076. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 9 12
9 : 5 8 10 13
10 : 5 9 12 13
11 : 6 7 12 13
12 : 6 8 10 11
13 : 7 9 10 11

3077. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 9 12
9 : 5 8 11 13
10 : 5 11 12 13
11 : 6 7 9 10
12 : 6 8 10 13
13 : 7 9 10 12

3078. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 9 12
9 : 5 8 12 13
10 : 5 11 12 13
11 : 6 7 10 13
12 : 6 8 9 10
13 : 7 9 10 11

3079. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 9 13
9 : 5 8 10 11
10 : 5 9 12 13
11 : 6 7 9 12
12 : 6 10 11 13
13 : 7 8 10 12

3080. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 9 13
9 : 5 8 10 12
10 : 5 9 11 12
11 : 6 7 10 13
12 : 6 9 10 13
13 : 7 8 11 12

3081. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 9 13
9 : 5 8 10 12
10 : 5 9 11 13
11 : 6 7 10 12
12 : 6 9 11 13
13 : 7 8 10 12

3082. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 9 13
9 : 5 8 10 12
10 : 5 9 12 13
11 : 6 7 12 13
12 : 6 9 10 11
13 : 7 8 10 11

3083. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 9 13
9 : 5 8 10 13
10 : 5 9 11 12
11 : 6 7 10 12
12 : 6 10 11 13
13 : 7 8 9 12

3084. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 9 13
9 : 5 8 11 12
10 : 5 11 12 13
11 : 6 7 9 10
12 : 6 9 10 13
13 : 7 8 10 12

3085. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 9 13
9 : 5 8 12 13
10 : 5 11 12 13
11 : 6 7 10 12
12 : 6 9 10 11
13 : 7 8 9 10

3086. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 11 12
9 : 5 10 11 13
10 : 5 9 12 13
11 : 6 7 8 9
12 : 6 8 10 13
13 : 7 9 10 12

3087. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 11 13
9 : 5 10 11 12
10 : 5 9 12 13
11 : 6 7 8 9
12 : 6 9 10 13
13 : 7 8 10 12

3088. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 12 13
9 : 5 10 11 12
10 : 5 9 11 13
11 : 6 7 9 10
12 : 6 8 9 13
13 : 7 8 10 12

3089. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 12 13
9 : 5 10 11 12
10 : 5 9 12 13
11 : 6 7 9 13
12 : 6 8 9 10
13 : 7 8 10 11

3090. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 12 13
9 : 5 10 11 13
10 : 5 9 12 13
11 : 6 7 9 12
12 : 6 8 10 11
13 : 7 8 9 10

3091. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 4 6 12 13
9 : 5 11 12 13
10 : 5 11 12 13
11 : 6 7 9 10
12 : 6 8 9 10
13 : 7 8 9 10

3092. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 9 10 11
7 : 3 4 8 11
8 : 4 7 9 12
9 : 5 6 8 13
10 : 5 6 12 13
11 : 6 7 12 13
12 : 8 10 11 13
13 : 9 10 11 12

3093. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 5 7
4 : 1 2 7 8
5 : 1 3 9 10
6 : 2 9 10 11
7 : 3 4 8 11
8 : 4 7 11 12
9 : 5 6 12 13
10 : 5 6 12 13
11 : 6 7 8 13
